0,1467823770,Mon Apr 06 22:23:08 PDT 2009,NO_QUERY,Henkuyinepu,"Sadly though, I've never gotten to experience the post coitus cigarette before, and now I never will. "
0,1467823851,Mon Apr 06 22:23:09 PDT 2009,NO_QUERY,ericg622,I had such a nice day. Too bad the rain comes in tomorrow at 5am 
0,1467824199,Mon Apr 06 22:23:15 PDT 2009,NO_QUERY,adri_mane,@Starrbby too bad I won't be around I lost my job and can't even pay my phone bill lmao aw shucks 
0,1467824664,Mon Apr 06 22:23:23 PDT 2009,NO_QUERY,a_mariepyt,Damm back to school tomorrow 
0,1467824967,Mon Apr 06 22:23:28 PDT 2009,NO_QUERY,playboybacon,"Mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?"
0,1467825003,Mon Apr 06 22:23:28 PDT 2009,NO_QUERY,leslierosales,@katortiz  Not forever... See you soon!
0,1467825084,Mon Apr 06 22:23:30 PDT 2009,NO_QUERY,PresidentSnow,"@Lt_Algonquin agreed, I saw the failwhale allllll day today. "
0,1467825411,Mon Apr 06 22:23:35 PDT 2009,NO_QUERY,michrod,@jdarter Oh! Haha... dude I dont really look at em unless someone says HEY I ADDED YOU. Sorry  I'm so terrible at that. I need a pop up!
0,1467825642,Mon Apr 06 22:23:39 PDT 2009,NO_QUERY,timmelko,@ninjen I'm sure you're right...    I need to start working out with you and the Nikster... Or Jared at least!
0,1467825863,Mon Apr 06 22:23:43 PDT 2009,NO_QUERY,BrookeAmanda,i really hate how people diss my bands!  Trace is clearly NOT ugly!
0,1467825883,Mon Apr 06 22:23:43 PDT 2009,NO_QUERY,deelau,"Gym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls."
0,1467826052,Mon Apr 06 22:23:45 PDT 2009,NO_QUERY,paulseverio,Why won't you show my location?!   http://twitpic.com/2y2es
0,1467833672,Mon Apr 06 22:25:44 PDT 2009,NO_QUERY,iv3tte,No picnic  my phone smells like citrus.
0,1467833690,Mon Apr 06 22:25:44 PDT 2009,NO_QUERY,fedunska,"@ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. "
0,1467833736,Mon Apr 06 22:25:45 PDT 2009,NO_QUERY,MagicalMason,No new csi tonight.  FML
0,1467833799,Mon Apr 06 22:25:46 PDT 2009,NO_QUERY,kaelaaa,i think my arms are sore from tennis 
0,1467834001,Mon Apr 06 22:25:49 PDT 2009,NO_QUERY,emo_holic,wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . 
4,1960156946,Fri May 29 07:30:53 PDT 2009,NO_QUERY,Sobk13,"Sobuki knows it's bad form for DJ to dance to their own music, but she can't help it; she really can't!!!  ? http://blip.fm/~798q6"
4,1960156968,Fri May 29 07:30:53 PDT 2009,NO_QUERY,Ecochiclife,@ecotricity - planet powa! the world record with greenbird- its awesum to watch          http://bit.ly/sFvBA
4,1960156978,Fri May 29 07:30:53 PDT 2009,NO_QUERY,norahazel,Party tonight  shake it ....
4,1960157040,Fri May 29 07:30:53 PDT 2009,NO_QUERY,Ishthya,I just got my nose pierced!! I love it  And the sunshine makes me very happy today *smiles*
4,1960157101,Fri May 29 07:30:54 PDT 2009,NO_QUERY,gley10,"Gooooooooooodmorning! The sun is up and shining. It's a beautiful day. Just right for graduation, thank God! "
4,1960157147,Fri May 29 07:30:54 PDT 2009,NO_QUERY,patriciaco,@murz13 Thanks for that. 
4,1960157185,Fri May 29 07:30:54 PDT 2009,NO_QUERY,lar103081,@nerdboner sure! I have plenty to share!!!! 
4,1960157220,Fri May 29 07:30:54 PDT 2009,NO_QUERY,Timmieboy81,goooood morning!  time for work...ugh...TGIF!!!!! 
4,1960157299,Fri May 29 07:30:55 PDT 2009,NO_QUERY,CNochea,...its Friday! &amp
4,1960157321,Fri May 29 07:30:55 PDT 2009,NO_QUERY,shoreizfine,"In Love..can't wait to run my hands all over your body, and kiss every inch of every part that I missed this week  xoxo See you soon!"
4,1960157349,Fri May 29 07:30:55 PDT 2009,NO_QUERY,Charliemm,"had a lovely afternoon picnicing, playing frisbee, and revising in the sun "
4,1960157375,Fri May 29 07:30:55 PDT 2009,NO_QUERY,malinae,"Just drunk a coffe,but I'm still sleeping lol...now drink a fresh lemonade and eat some marshmallows mmm...then study guitar! "
4,1960157376,Fri May 29 07:30:55 PDT 2009,NO_QUERY,ArianaLinesey,@ashleyraebby it's just an awards show. That takes place in Oberhausen. 
4,1960157384,Fri May 29 07:30:55 PDT 2009,NO_QUERY,MelissaPR,@allisonpeltz haha  I can't help it!
4,1960157462,Fri May 29 07:30:56 PDT 2009,NO_QUERY,patholder,@JohnLloydTaylor have fun 
4,1960157501,Fri May 29 07:30:56 PDT 2009,NO_QUERY,AnalystAlterEgo,@beauche  you are so funny.
4,1960157527,Fri May 29 07:30:56 PDT 2009,NO_QUERY,TheRealJames,"@The_Gary_Show Ha! We got Garibaldi's, Bourbons and Cookies, take your pick Sir Gary!  TFF5 is going be d'bomb! "
4,1960157551,Fri May 29 07:30:56 PDT 2009,NO_QUERY,iamdamnsam,NP  @feblub  #followfriday
4,1960157599,Fri May 29 07:30:56 PDT 2009,NO_QUERY,dreamingshadow,"@taluta Aw wow, sounds amazing . My mate really loves Arcade games, I would have loved to been around when there was the Arcade craze "
4,1960157667,Fri May 29 07:30:57 PDT 2009,NO_QUERY,smlo,Seeing Up today. 
0,1467836873,Mon Apr 06 22:26:33 PDT 2009,NO_QUERY,LeakySpoon, Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji
0,1467837189,Mon Apr 06 22:26:38 PDT 2009,NO_QUERY,cityrat59,"@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... "
0,1467837384,Mon Apr 06 22:26:42 PDT 2009,NO_QUERY,kenandise,Behind on my classes for work 
0,1467837470,Mon Apr 06 22:26:43 PDT 2009,NO_QUERY,annette414,watching &quot
0,1467837579,Mon Apr 06 22:26:45 PDT 2009,NO_QUERY,blackheartbunny,@kpreyes Remember my bum leg? Strikes back this time its serious 
0,1467837602,Mon Apr 06 22:26:45 PDT 2009,NO_QUERY,GetGary,"@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls "
0,1467837762,Mon Apr 06 22:26:48 PDT 2009,NO_QUERY,Dogbook,Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014
0,1467837819,Mon Apr 06 22:26:49 PDT 2009,NO_QUERY,SimoniNicole,would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?
0,1467837888,Mon Apr 06 22:26:52 PDT 2009,NO_QUERY,wireandroses,@Henkuyinepu it's overrated 
0,1467838188,Mon Apr 06 22:26:54 PDT 2009,NO_QUERY,jess_higley,@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times 
0,1467838189,Mon Apr 06 22:26:54 PDT 2009,NO_QUERY,missannabanana,laying in bed with no voice.. 
0,1467838362,Mon Apr 06 22:26:57 PDT 2009,NO_QUERY,Zella17,I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy
0,1467838419,Mon Apr 06 22:27:00 PDT 2009,NO_QUERY,polarna10,@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.
0,1467838433,Mon Apr 06 22:26:58 PDT 2009,NO_QUERY,megan_rice,"@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. "
0,1467838630,Mon Apr 06 22:27:02 PDT 2009,NO_QUERY,ashleyirvin,@salancaster  hope your ok.
0,1467839007,Mon Apr 06 22:27:08 PDT 2009,NO_QUERY,eyezup,@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love
0,1467839405,Mon Apr 06 22:27:15 PDT 2009,NO_QUERY,Jonas_Dreamgirl,@HibaNick yeah aw but i know i wudnt stand a chance 
0,1467839450,Mon Apr 06 22:27:16 PDT 2009,NO_QUERY,BreannaBonana,ugh. cant sleep. its 1:30am. 
0,1467839477,Mon Apr 06 22:27:16 PDT 2009,NO_QUERY,becklyn13,Hanging in Crooners. Wanna sing. Can't. Sucks. 
0,1467839586,Mon Apr 06 22:27:18 PDT 2009,NO_QUERY,sonyolmos,@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot
4,1960156233,Fri May 29 07:30:48 PDT 2009,NO_QUERY,chelliemo,@MrBillyBones Pls let me know if there's a website for ordering. I would be happy to promote the hell out of em. 
4,1960156242,Fri May 29 07:30:48 PDT 2009,NO_QUERY,4EVERLAUNDRY,@DAiSYSanddots Oh no -- my condolences!!  
4,1960156250,Fri May 29 07:30:49 PDT 2009,NO_QUERY,sarahdiddle,follow friday @redta @StanSmithCIA @sarahdiddle @SpitfireJon @ponet #follow friday funny ppl except 4 me :'( but i find funny stuff&amp
4,1960156278,Fri May 29 07:30:49 PDT 2009,NO_QUERY,sambhav6,@AshenDestiny Just had a look at ur updates..quite thoughtful ones.. 
4,1960156287,Fri May 29 07:30:49 PDT 2009,NO_QUERY,dermotcasey,@darraghdoyle The deal is if we hit the target you jump without the chute right ?  
4,1960156300,Fri May 29 07:30:49 PDT 2009,NO_QUERY,TraffikStopper,@Nupe4BX lol me too..but im jus going with the flow 
4,1960156301,Fri May 29 07:30:49 PDT 2009,NO_QUERY,ImDevilicious,Perfect perfect perfect day!!!!! 
4,1960156303,Fri May 29 07:30:49 PDT 2009,NO_QUERY,x3karina,@Ama21 faithful which isnt a problem 
4,1960156430,Fri May 29 07:30:50 PDT 2009,NO_QUERY,Moonsweetie,@pablowapsi The Little Mermaid 
4,1960156532,Fri May 29 07:30:50 PDT 2009,NO_QUERY,bytera,@cosita things are pretty good. Hopefully getting better soon  Are you planning a relaxing week end or are you still absorbed w/stuff?
4,1960156545,Fri May 29 07:30:50 PDT 2009,NO_QUERY,DPROS,@MissKeriBaby Pay attention to your dreams - God's angels often speak directly to our hearts when we are asleep.. 
4,1960156589,Fri May 29 07:30:51 PDT 2009,NO_QUERY,XChelsea_ChaosX,About to go outside and work. Excited for going to the movies later with John 
4,1960156606,Fri May 29 07:30:51 PDT 2009,NO_QUERY,RiccaPresa,Im watching TERMINATOR tommorow 
4,1960156788,Fri May 29 07:30:52 PDT 2009,NO_QUERY,LeeSmallwood,@LaughterAndJoy &lt
4,1960156817,Fri May 29 07:30:52 PDT 2009,NO_QUERY,hazelwilson,@MollieOfficial lmao  glasgow is gonna be so good! only 4 days to wait!!
4,1960156865,Fri May 29 07:30:52 PDT 2009,NO_QUERY,amyhowell,Good Morning! Going to get these roots done - can't go into labor with bad hair! lol 
4,1960156908,Fri May 29 07:30:52 PDT 2009,NO_QUERY,Coda2000,TGIF   Hope everyone has a fabulous weekend 
4,1960156910,Fri May 29 07:30:52 PDT 2009,NO_QUERY,anitamarsh,@DrRez Thanks for the followfriday! 
4,1960156927,Fri May 29 07:30:53 PDT 2009,NO_QUERY,__Tan__,"@Penny_Lope YOU SUCK!!!! lol Have a great time babe, give Jensen a squeeze from me  xx"
4,1960156934,Fri May 29 07:30:53 PDT 2009,NO_QUERY,DScottSmith,Pepsi Throwback and Mountain Dew Throwback are NEW drinks without the HIGH FRUCTOSE CORN SYRUP... It's the way it should taste! 
0,1467843075,Mon Apr 06 22:28:15 PDT 2009,NO_QUERY,darkninja757,sadly is going to bed. 
0,1467843215,Mon Apr 06 22:28:18 PDT 2009,NO_QUERY,mikecogh,@ozesteph1992 Shame to hear this Stephan 
0,1467843470,Mon Apr 06 22:28:21 PDT 2009,NO_QUERY,KandiConnection,@mrsaintnick hey! i'm leavin in the morning... 
0,1467843568,Mon Apr 06 22:28:23 PDT 2009,NO_QUERY,joechummer,"Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left "
0,1467843624,Mon Apr 06 22:28:24 PDT 2009,NO_QUERY,kellireneez,laid around too much today... now my head hurts 
0,1467843647,Mon Apr 06 22:28:24 PDT 2009,NO_QUERY,treehugger25,@twista202 I still haven't read the 9th&amp
0,1467843734,Mon Apr 06 22:28:26 PDT 2009,NO_QUERY,chatpataa,my nokia 1110 died..  
0,1467843740,Mon Apr 06 22:28:26 PDT 2009,NO_QUERY,ThisStoutjunt,My mom might have breast cancer won't find out anything for. Like a week I'm so worried! 
0,1467844097,Mon Apr 06 22:28:33 PDT 2009,NO_QUERY,sew_cute,Going to sleep. Hoping tomorrow is a better day. 
0,1467844140,Mon Apr 06 22:28:32 PDT 2009,NO_QUERY,Twokids1,@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too
0,1467844157,Mon Apr 06 22:28:32 PDT 2009,NO_QUERY,AKyarnie,@onemoreproject that is lame 
0,1467844505,Mon Apr 06 22:28:38 PDT 2009,NO_QUERY,luimoral85,I don't understand... I really don't 
0,1467844540,Mon Apr 06 22:28:38 PDT 2009,NO_QUERY,ceironous,HEROES just isn't doing it for me this season... 
0,1467844907,Mon Apr 06 22:28:45 PDT 2009,NO_QUERY,brandonmcb,Living not downtown sure isn't much fun.  
0,1467845095,Mon Apr 06 22:28:48 PDT 2009,NO_QUERY,mannyrique,@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!
0,1467845157,Mon Apr 06 22:28:51 PDT 2009,NO_QUERY,styletrain,Man Work is Hard 
0,1467852031,Mon Apr 06 22:30:34 PDT 2009,NO_QUERY,kscud,"getting sick  time for some hot tea, studying, and then sleeeep"
0,1467852067,Mon Apr 06 22:30:34 PDT 2009,NO_QUERY,kirstenj0y,Getting eyebrows waxed. More pain 
0,1467852789,Mon Apr 06 22:30:45 PDT 2009,NO_QUERY,marculus,No phantasy star yesterday  going to work...
0,1467853135,Mon Apr 06 22:30:50 PDT 2009,NO_QUERY,andrewofthediaz,Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well 
4,1960145840,Fri May 29 07:29:50 PDT 2009,NO_QUERY,CookiieCrumbJ,@eSsrbLc yaaay FREEDOM 
4,1960145841,Fri May 29 07:29:50 PDT 2009,NO_QUERY,Buckets2729,interview went well  ... kinda hopefull
4,1960145971,Fri May 29 07:29:51 PDT 2009,NO_QUERY,Twixted4ya,@JonathanRKnight OMG LMAOOOOOO!!!!!!  U are too funny Mister!! 
4,1960145989,Fri May 29 07:29:51 PDT 2009,NO_QUERY,indigobird,"Today, I am a sewing genius! "
4,1960145999,Fri May 29 07:29:51 PDT 2009,NO_QUERY,reeming,@LeilaSamoodi thank you 
4,1960146028,Fri May 29 07:29:51 PDT 2009,NO_QUERY,natashagwitt,@trent_reznor Thanks again for everything you are doing.  I'll be seeing you in the home of the PENS 
4,1960146089,Fri May 29 07:29:51 PDT 2009,NO_QUERY,nlowell,@kimidreams just remember us little people when you're rich and famous 
4,1960146138,Fri May 29 07:29:52 PDT 2009,NO_QUERY,heikokrebs,@renelannte mousesports.com Holy Grail? Hm? 
4,1960146157,Fri May 29 07:29:52 PDT 2009,NO_QUERY,singa,"@El_Smacky It's a quote from Gilbert &amp; Sullivan's &quot;The Mikado.&quot; It's also quite, quite accurate. "
4,1960146170,Fri May 29 07:29:52 PDT 2009,NO_QUERY,nzcampbell,@paparazziprncss Just makin sure 
4,1960146220,Fri May 29 07:29:52 PDT 2009,NO_QUERY,princess0419,@rainbowlooove miss yu!! 
4,1960146240,Fri May 29 07:29:52 PDT 2009,NO_QUERY,cgreeeeeeen,@loovely831 morning 
4,1960146261,Fri May 29 07:29:52 PDT 2009,NO_QUERY,XTerminal,http://www.computerhope.com/issues/chspace.htm Never knew there was a nibble.... 
4,1960156094,Fri May 29 07:30:48 PDT 2009,NO_QUERY,tenelilli,@khani Exactly. I will too. Or say I am. Anyway. Let the fine print be fine 
4,1960156121,Fri May 29 07:30:48 PDT 2009,NO_QUERY,megandebeer,Going to the mall + movie with good friends. 
4,1960156151,Fri May 29 07:30:48 PDT 2009,NO_QUERY,amyhunt_x,"in watford,waiting for friends  going to get a starbucks while i wait "
4,1960156154,Fri May 29 07:30:48 PDT 2009,NO_QUERY,kalals,hmm. weekend getaway with my family!! whee!! 
4,1960156192,Fri May 29 07:30:48 PDT 2009,NO_QUERY,BetOnFinal,"@CourierSport Bet on the Final, Get �25 cashback if your bet loses  http://tinyurl.com/qhoq8j"
4,1960156197,Fri May 29 07:30:48 PDT 2009,NO_QUERY,saalon,@meghan_e LOL! That's awesome! Thank you 
4,1960156200,Fri May 29 07:30:48 PDT 2009,NO_QUERY,melodiadelapaz,Funny day today  got rubbed with grass by a girlfriend of mine and after that we had a water fight 
0,1467857511,Mon Apr 06 22:31:59 PDT 2009,NO_QUERY,fatkat309,@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!
0,1467857722,Mon Apr 06 22:32:02 PDT 2009,NO_QUERY,blackheartbunny,Check out my mug  http://www.erika-obscura.blogspot.com
0,1467857975,Mon Apr 06 22:32:06 PDT 2009,NO_QUERY,szrhnds602,Borders closed at 10 
0,1467858363,Mon Apr 06 22:32:12 PDT 2009,NO_QUERY,schammy,Downloading NIN's new album &quot
0,1467858627,Mon Apr 06 22:32:16 PDT 2009,NO_QUERY,mariotani,Just woke up an already have written some e-mail... I've to go early at University today as I have to teach at 8:30 AM! 
0,1467858869,Mon Apr 06 22:32:20 PDT 2009,NO_QUERY,Jaderade14,is watching the hill . . .and its making me sad 
0,1467859025,Mon Apr 06 22:32:22 PDT 2009,NO_QUERY,LeeseEllen,So many channels.... yet so so boring... lazy day again  may have to find a hobby
0,1467859066,Mon Apr 06 22:32:23 PDT 2009,NO_QUERY,FNFKayCee,@supersport I miss my buddy  ill be in NY on the 25th
0,1467859408,Mon Apr 06 22:32:28 PDT 2009,NO_QUERY,CaddyStage,@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people
0,1467859436,Mon Apr 06 22:32:28 PDT 2009,NO_QUERY,ha_nobita,Opps.. As I said.. I still got one day remain and now problem come 
0,1467859558,Mon Apr 06 22:32:30 PDT 2009,NO_QUERY,tchviolin,"I activated my Selfcontrol block early, meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb"
0,1467859666,Mon Apr 06 22:32:31 PDT 2009,NO_QUERY,DreamActivist23,@HillyDoP  oH NO
0,1467859820,Mon Apr 06 22:32:36 PDT 2009,NO_QUERY,msbutt3rfly14,spencer is not a good guy. 
0,1467859922,Mon Apr 06 22:32:35 PDT 2009,NO_QUERY,Karmatical,"@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman."
0,1467860144,Mon Apr 06 22:32:38 PDT 2009,NO_QUERY,Jana1976,"@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,she�s not well "
0,1467860268,Mon Apr 06 22:32:40 PDT 2009,NO_QUERY,AmyJade,didn't get shit done today ~ i'm so screwed 
